Found 2011 alignment issues

ACTIVITY_INFO        | be    | + 5 chars | Общее число игровых сессий    : {}...
CHARGE_INFO          | pl    | + 1 chars | Силовая роль                    : {}...
CHARGE_INFO          | pl    | + 1 chars | Источник питания                : {}...
CHARGE_INFO          | pl    | + 1 chars | Напряжение источника            : {} mV...
CHARGE_INFO          | pl    | + 1 chars | Ток источника                   : {} mA...
CHARGE_INFO          | pl    | + 1 chars | Быстрая зарядка разрешена       : {}...
CHARGE_INFO          | pl    | + 1 chars | Контроллер источника получен    : {}...
CHARGE_INFO          | pl    | + 1 chars | OTG Запрошен                    : {}...
CHARGE_INFO          | pt    | +10 chars | Предел тока быстрой зарядки     : {} mA...
CHARGE_INFO          | pt    | + 6 chars | Предел входного тока (буст)     : {} mA...
CHARGE_INFO          | pt    | + 5 chars | Предел напряжения заряда батареи: {} mV...
CHARGE_INFO          | pt    | + 1 chars | Предел входного тока            : {} mA...
CHARGE_INFO          | pt    | + 1 chars | Конфигурация зарядки            : {}...
CHARGE_INFO          | pt    | + 1 chars | Режим Hi-Z включён              : {}...
CHARGE_INFO          | pt    | + 1 chars | Зарядка батареи включена        : {}...
CHARGE_INFO          | pt    | + 1 chars | Маршрут электропитания          : {}...
CHARGE_INFO          | pt    | + 1 chars | Температура батареи             : {}°C...
CHARGE_INFO          | pt    | + 1 chars | Текущая ёмкость                 : {}%...
CHARGE_INFO          | pt    | + 1 chars | Напряжение батареи              : {} mV...
CHARGE_INFO          | pt    | + 1 chars | Возраст батареи                 : {}%...
CHARGE_INFO          | pt    | + 1 chars | Силовая роль                    : {}...
CHARGE_INFO          | pt    | + 1 chars | Источник питания                : {}...
CHARGE_INFO          | pt    | + 1 chars | Напряжение источника            : {} mV...
CHARGE_INFO          | pt    | + 1 chars | Ток источника                   : {} mA...
CHARGE_INFO          | pt    | + 1 chars | Быстрая зарядка разрешена       : {}...
CHARGE_INFO          | pt    | + 1 chars | Контроллер источника получен    : {}...
CHARGE_INFO          | pt    | + 1 chars | OTG Запрошен                    : {}...
CHARGE_INFO          | ptbr  | +10 chars | Предел тока быстрой зарядки     : {} mA...
CHARGE_INFO          | ptbr  | + 6 chars | Предел входного тока (буст)     : {} mA...
CHARGE_INFO          | ptbr  | + 5 chars | Предел напряжения заряда батареи: {} mV...
CHARGE_INFO          | ptbr  | + 1 chars | Предел входного тока            : {} mA...
CHARGE_INFO          | ptbr  | + 1 chars | Конфигурация зарядки            : {}...
CHARGE_INFO          | ptbr  | + 1 chars | Режим Hi-Z включён              : {}...
CHARGE_INFO          | ptbr  | + 1 chars | Зарядка батареи включена        : {}...
CHARGE_INFO          | ptbr  | + 1 chars | Маршрут электропитания          : {}...
CHARGE_INFO          | ptbr  | + 1 chars | Температура батареи             : {}°C...
CHARGE_INFO          | ptbr  | + 1 chars | Текущая ёмкость                 : {}%...
CHARGE_INFO          | ptbr  | + 1 chars | Напряжение батареи              : {} mV...
CHARGE_INFO          | ptbr  | + 1 chars | Возраст батареи                 : {}%...
CHARGE_INFO          | ptbr  | + 1 chars | Силовая роль                    : {}...
CHARGE_INFO          | ptbr  | + 1 chars | Источник питания                : {}...
CHARGE_INFO          | ptbr  | + 1 chars | Напряжение источника            : {} mV...
CHARGE_INFO          | ptbr  | + 1 chars | Ток источника                   : {} mA...
CHARGE_INFO          | ptbr  | + 1 chars | Быстрая зарядка разрешена       : {}...
CHARGE_INFO          | ptbr  | + 1 chars | Контроллер источника получен    : {}...
CHARGE_INFO          | ptbr  | + 1 chars | OTG Запрошен                    : {}...
CHARGE_INFO          | ua    | + 1 chars | Предел входного тока            : {} mA...
CHARGE_INFO          | ua    | + 1 chars | Предел входного тока (буст)     : {} mA...
CHARGE_INFO          | ua    | + 1 chars | Предел тока быстрой зарядки     : {} mA...
CHARGE_INFO          | ua    | + 1 chars | Предел напряжения заряда батареи: {} mV...
CHARGE_INFO          | ua    | + 1 chars | Конфигурация зарядки            : {}...
CHARGE_INFO          | ua    | + 1 chars | Режим Hi-Z включён              : {}...
CHARGE_INFO          | ua    | + 1 chars | Зарядка батареи включена        : {}...
CHARGE_INFO          | ua    | + 1 chars | Маршрут электропитания          : {}...
CHARGE_INFO          | ua    | + 1 chars | Температура батареи             : {}°C...
CHARGE_INFO          | ua    | + 1 chars | Текущая ёмкость                 : {}%...
CHARGE_INFO          | ua    | + 1 chars | Напряжение батареи              : {} mV...
CHARGE_INFO          | ua    | + 1 chars | Возраст батареи                 : {}%...
CHARGE_INFO          | ua    | + 1 chars | Силовая роль                    : {}...
CHARGE_INFO          | ua    | + 1 chars | Источник питания                : {}...
CHARGE_INFO          | ua    | + 1 chars | Напряжение источника            : {} mV...
CHARGE_INFO          | ua    | + 1 chars | Ток источника                   : {} mA...
CHARGE_INFO          | ua    | + 1 chars | Быстрая зарядка разрешена       : {}...
CHARGE_INFO          | ua    | + 1 chars | Контроллер источника получен    : {}...
CHARGE_INFO          | ua    | + 1 chars | OTG Запрошен                    : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Предел входного тока            : {} mA...
CHARGE_INFO          | zhcn  | + 1 chars | Предел входного тока (буст)     : {} mA...
CHARGE_INFO          | zhcn  | + 1 chars | Предел тока быстрой зарядки     : {} mA...
CHARGE_INFO          | zhcn  | + 1 chars | Предел напряжения заряда батареи: {} mV...
CHARGE_INFO          | zhcn  | + 1 chars | Конфигурация зарядки            : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Режим Hi-Z включён              : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Зарядка батареи включена        : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Маршрут электропитания          : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Температура батареи             : {}°C...
CHARGE_INFO          | zhcn  | + 1 chars | Текущая ёмкость                 : {}%...
CHARGE_INFO          | zhcn  | + 1 chars | Напряжение батареи              : {} mV...
CHARGE_INFO          | zhcn  | + 1 chars | Возраст батареи                 : {}%...
CHARGE_INFO          | zhcn  | + 1 chars | Силовая роль                    : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Источник питания                : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Напряжение источника            : {} mV...
CHARGE_INFO          | zhcn  | + 1 chars | Ток источника                   : {} mA...
CHARGE_INFO          | zhcn  | + 1 chars | Быстрая зарядка разрешена       : {}...
CHARGE_INFO          | zhcn  | + 1 chars | Контроллер источника получен    : {}...
CHARGE_INFO          | zhcn  | + 1 chars | OTG Запрошен                    : {}...
CHARGE_INFO          | zhtw  | + 1 chars | Предел входного тока            : {} mA...
CHARGE_INFO          | zhtw  | + 1 chars | Предел входного тока (буст)     : {} mA...
CHARGE_INFO          | zhtw  | + 1 chars | Предел тока быстрой зарядки     : {} mA...
CHARGE_INFO          | zhtw  | + 1 chars | Предел напряжения заряда батареи: {} mV...
